Tiempo,AccX,AccY,AccZ,GiroY,KalmanGiroY,Pitch,KalmanPitch,DMPPitch
230.67,356.0,15244.0,-7896.0,-1.57,-14.07,117.38,117.73,49.11
230.75,450.0,14610.0,-8626.0,-1.61,-14.13,120.56,116.91,49.18
230.82,422.0,15408.0,-7106.0,-1.33,-13.63,114.76,115.78,49.25
230.9,500.0,14998.0,-8164.0,-1.61,-13.98,118.56,115.01,49.34
230.99,398.0,15320.0,-7504.0,-1.66,-14.1,116.1,113.63,51.67
231.07,438.0,15072.0,-7450.0,-1.54,-13.84,116.3,112.82,51.75
231.14,366.0,16028.0,-5408.0,-1.29,-13.38,108.64,111.55,51.85
231.22,338.0,16058.0,-5828.0,-1.4,-13.68,109.95,110.45,51.94
231.3,434.0,15196.0,-6624.0,-1.51,-13.56,113.55,109.99,54.46
231.38,396.0,15576.0,-5364.0,-1.27,-13.08,109.0,108.98,54.52
231.45,380.0,16190.0,-5102.0,-1.28,-13.09,107.49,107.93,54.63
231.53,398.0,16108.0,-5380.0,-1.35,-13.19,108.47,107.06,54.7
231.62,344.0,16388.0,-3772.0,-1.06,-12.59,102.96,105.94,57.33
231.7,304.0,16530.0,-3708.0,-1.05,-12.74,102.64,104.79,57.44
231.77,322.0,16450.0,-3868.0,-1.02,-12.85,103.23,103.76,57.5
231.85,398.0,16430.0,-3226.0,-1.08,-12.94,101.11,102.62,57.6
231.94,384.0,16142.0,-3872.0,-0.76,-12.86,103.49,101.44,60.06
232.01,338.0,16158.0,-2894.0,-1.31,-13.3,100.15,100.39,60.14
232.09,352.0,16400.0,-2800.0,-1.4,-13.41,99.69,99.38,60.25
232.17,394.0,16232.0,-3380.0,-0.72,-12.71,101.76,98.71,60.32
232.25,402.0,16366.0,-2350.0,-0.85,-12.63,98.17,97.69,62.71
232.32,404.0,16148.0,-3042.0,-1.29,-13.04,100.67,97.03,62.77
232.4,356.0,16558.0,-2002.0,-1.05,-12.55,96.89,96.15,62.86
232.47,394.0,15990.0,-2870.0,-1.26,-12.71,100.18,95.64,62.95
232.56,394.0,16296.0,-2332.0,-0.98,-11.77,98.14,95.29,65.16
232.63,396.0,16412.0,-1454.0,-1.03,-11.64,95.06,94.47,65.26
232.71,416.0,16268.0,-1608.0,-0.64,-11.21,95.65,93.8,65.34
232.78,390.0,16276.0,-1450.0,-1.27,-11.71,95.09,93.11,65.42
232.87,356.0,16322.0,-1104.0,-0.79,-10.77,93.87,92.65,67.58
232.94,402.0,16288.0,-872.0,-0.85,-10.77,93.06,91.93,67.66
233.02,450.0,16264.0,-748.0,-0.92,-10.77,92.63,91.26,67.75
233.09,354.0,16354.0,-476.0,-1.14,-10.89,91.67,90.55,67.81
233.17,362.0,16232.0,-258.0,-1.15,-10.66,90.91,89.98,69.87
233.24,382.0,16212.0,-164.0,-0.65,-10.11,90.58,89.34,69.94
233.32,358.0,16274.0,128.0,-0.51,-9.89,89.55,88.69,70.03
233.39,332.0,16282.0,162.0,-0.88,-10.19,89.43,88.09,70.11
233.47,370.0,16236.0,540.0,-0.52,-9.57,88.1,87.56,71.99
233.54,372.0,16230.0,644.0,-0.47,-9.49,87.73,86.94,72.05
233.61,368.0,16172.0,722.0,-0.9,-9.87,87.44,86.34,72.13
233.68,368.0,16174.0,612.0,-0.95,-9.84,87.83,85.82,72.21
233.76,370.0,16088.0,1080.0,-0.88,-9.48,86.16,85.36,73.92
233.83,388.0,16066.0,1052.0,-0.62,-9.17,86.25,84.83,73.99
233.9,436.0,16160.0,1238.0,-0.53,-8.97,85.62,84.3,74.05
233.98,362.0,15998.0,1200.0,-0.98,-9.32,85.71,83.82,74.09
234.06,382.0,16024.0,1692.0,-0.91,-8.89,83.97,83.42,75.88
234.13,402.0,15924.0,1602.0,-0.76,-8.71,84.26,82.91,75.95
234.2,390.0,16018.0,2026.0,-0.44,-8.29,82.79,82.34,76.0
234.27,378.0,15978.0,2052.0,-0.81,-8.64,82.68,81.8,76.05
234.36,406.0,15896.0,2062.0,-0.42,-8.03,82.61,81.42,77.67
234.43,380.0,15976.0,2340.0,-0.74,-8.28,81.67,80.88,77.71
234.5,396.0,15942.0,2344.0,-0.42,-7.91,81.64,80.41,77.76
234.57,354.0,15790.0,2456.0,-0.46,-7.87,81.16,79.95,77.84
234.65,384.0,15866.0,2676.0,-0.46,-7.57,80.43,79.67,79.13
234.73,366.0,15828.0,2640.0,-0.43,-7.5,80.53,79.23,79.18
234.8,356.0,15874.0,2998.0,-0.34,-7.33,79.3,78.74,79.24
234.87,364.0,15750.0,2888.0,0.17,-6.78,79.61,78.36,79.27
234.95,340.0,15694.0,2924.0,-0.08,-6.61,79.45,78.29,80.05
235.03,364.0,15822.0,3026.0,0.2,-6.27,79.17,77.93,80.06
235.1,406.0,15744.0,2904.0,0.2,-6.19,79.55,77.64,80.06
235.17,376.0,15684.0,3000.0,0.19,-6.08,79.17,77.36,80.05
235.24,404.0,15712.0,2950.0,0.2,-5.78,79.37,77.31,79.98
235.32,370.0,15718.0,2948.0,0.2,-5.64,79.38,77.11,79.97
235.39,400.0,15772.0,2942.0,0.19,-5.49,79.43,76.95,79.97
235.46,410.0,15762.0,2924.0,0.2,-5.29,79.49,76.84,79.96
235.53,372.0,15734.0,2934.0,0.2,-4.87,79.44,76.98,79.9
235.61,370.0,15672.0,2860.0,0.2,-4.69,79.66,76.91,79.9
235.68,406.0,15760.0,2972.0,0.2,-4.48,79.32,76.85,79.89
235.75,394.0,15748.0,2892.0,0.2,-4.28,79.59,76.84,79.89
235.82,350.0,15702.0,2902.0,0.2,-3.82,79.53,77.09,79.83
235.9,384.0,15752.0,2914.0,0.19,-3.65,79.52,77.08,79.83
235.97,378.0,15696.0,2970.0,0.2,-3.45,79.29,77.07,79.83
236.04,334.0,15776.0,2924.0,0.2,-3.27,79.5,77.1,79.83
236.11,398.0,15828.0,2922.0,0.2,-2.87,79.54,77.37,79.77
236.19,332.0,15762.0,2932.0,0.19,-2.71,79.46,77.39,79.77
236.26,370.0,15688.0,2886.0,0.21,-2.54,79.58,77.44,79.77
236.33,342.0,15678.0,2950.0,0.2,-2.37,79.34,77.48,79.77
236.4,388.0,15732.0,2926.0,0.2,-2.06,79.46,77.71,79.73
236.48,380.0,15738.0,2956.0,0.19,-1.94,79.36,77.74,79.72
236.55,438.0,15726.0,2912.0,0.2,-1.8,79.51,77.8,79.72
236.62,394.0,15688.0,2898.0,0.2,-1.67,79.53,77.86,79.73
236.69,360.0,15762.0,2956.0,0.19,-1.41,79.38,78.06,79.7
236.76,340.0,15672.0,2918.0,0.2,-1.3,79.45,78.11,79.7
236.84,362.0,15758.0,2894.0,0.19,-1.2,79.59,78.18,79.69
236.91,348.0,15808.0,2974.0,0.2,-1.08,79.35,78.23,79.69
236.98,340.0,15708.0,2902.0,0.2,-0.89,79.53,78.41,79.68
237.05,398.0,15722.0,2990.0,0.19,-0.81,79.23,78.44,79.68
237.13,368.0,15770.0,2984.0,0.19,-0.75,79.29,78.48,79.68
237.2,390.0,15700.0,2892.0,0.21,-0.67,79.56,78.54,79.68
237.27,360.0,15746.0,2956.0,0.19,-0.53,79.37,78.67,79.66
237.34,416.0,15634.0,2866.0,0.2,-0.47,79.61,78.73,79.65
237.42,358.0,15740.0,2982.0,0.2,-0.4,79.27,78.76,79.65
237.49,418.0,15674.0,2944.0,0.2,-0.36,79.36,78.8,79.65
237.56,364.0,15822.0,2878.0,0.21,-0.26,79.69,78.92,79.63
237.63,332.0,15778.0,3000.0,0.2,-0.2,79.23,78.93,79.64
237.71,384.0,15604.0,2904.0,0.2,-0.18,79.46,78.97,79.64
237.78,358.0,15760.0,2956.0,0.21,-0.13,79.38,79.01,79.63
237.85,352.0,15734.0,2974.0,0.2,-0.08,79.3,79.07,79.62
237.92,368.0,15776.0,2938.0,0.21,-0.05,79.45,79.1,79.63
238.0,386.0,15728.0,2876.0,0.2,-0.03,79.64,79.16,79.62
238.07,398.0,15756.0,2976.0,0.19,-0.0,79.3,79.17,79.63
238.14,330.0,15744.0,2966.0,0.19,0.01,79.33,79.19,79.62
238.21,364.0,15630.0,3026.0,0.21,0.04,79.04,79.18,79.62
238.28,406.0,15674.0,2818.0,0.2,0.02,79.81,79.24,79.62
238.35,382.0,15734.0,2930.0,0.19,0.06,79.45,79.27,79.61
238.43,376.0,15596.0,2964.0,0.19,0.11,79.24,79.31,79.61
238.5,380.0,15636.0,2834.0,0.21,0.12,79.73,79.35,79.61
238.57,332.0,15748.0,2888.0,0.19,0.13,79.61,79.38,79.6
238.64,388.0,15826.0,2908.0,0.01,-0.04,79.59,79.4,79.61
238.72,340.0,15756.0,3072.0,-0.92,-0.99,78.97,79.25,80.15
238.79,384.0,15556.0,3152.0,-1.59,-1.67,78.55,79.08,80.23
238.87,408.0,15542.0,3438.0,-2.18,-2.29,77.53,78.79,80.32
238.94,354.0,15408.0,4036.0,-2.92,-3.13,75.32,78.27,80.43
239.02,362.0,15222.0,4682.0,-3.52,-5.05,72.9,76.26,85.88
239.09,416.0,14686.0,5356.0,-4.13,-5.85,69.96,75.4,86.17
239.17,362.0,14614.0,6140.0,-4.82,-6.88,67.21,74.29,86.46
239.24,358.0,14132.0,6868.0,-5.39,-7.91,64.08,72.92,86.74
239.32,396.0,13260.0,8004.0,-5.66,-11.01,58.88,68.61,81.57
239.39,386.0,12964.0,8524.0,-6.7,-12.62,56.67,66.85,81.08
239.47,406.0,11968.0,9634.0,-7.43,-13.99,51.17,64.65,80.58
239.54,444.0,10870.0,10734.0,-7.97,-15.45,45.36,61.97,80.06
239.62,404.0,9476.0,11954.0,-8.28,-18.5,38.4,57.02,63.32
239.69,372.0,7934.0,12898.0,-9.6,-21.12,31.6,53.39,62.58
239.77,344.0,7218.0,13378.0,-10.36,-23.49,28.35,49.54,61.86
239.84,408.0,5376.0,14036.0,-10.77,-25.54,20.96,45.1,61.11
239.92,366.0,3214.0,14646.0,-12.08,-30.97,12.38,37.54,37.61
239.99,378.0,1518.0,14976.0,-12.76,-33.54,5.79,32.28,36.64
240.07,442.0,-812.0,14974.0,-13.29,-36.16,-3.1,26.44,35.72
240.14,402.0,-3670.0,14670.0,-15.28,-40.56,-14.05,19.66,34.72
240.23,452.0,-6112.0,13798.0,-15.5,-52.82,-23.89,1.51,2.88
240.3,604.0,-9672.0,11850.0,-15.88,-54.71,-39.22,-5.47,1.6
240.38,506.0,-11358.0,10654.0,-16.95,-57.97,-46.83,-12.96,0.33
240.46,536.0,-13410.0,8166.0,-17.39,-60.75,-58.66,-21.32,-0.94
240.54,550.0,-14716.0,5984.0,-19.16,-68.21,-67.87,-33.61,-41.34
240.62,522.0,-16064.0,1978.0,-19.7,-71.17,-82.98,-43.17,-42.96
240.7,594.0,-16554.0,-1340.0,-21.2,-75.65,-94.63,-53.45,-44.6
240.78,534.0,-16110.0,-5884.0,-22.49,-80.19,-110.06,-64.83,-46.18
240.87,650.0,-13992.0,-9928.0,-22.14,-95.78,-125.36,-91.54,-80.73
240.95,562.0,-11468.0,-12960.0,-21.5,-97.16,-138.5,-102.54,-78.97
241.03,594.0,-8510.0,-15708.0,-22.98,-100.99,-151.55,-114.43,-77.24
241.12,526.0,-4568.0,-17122.0,-22.8,-103.43,-165.06,-126.87,-75.54
241.21,502.0,-614.0,-17836.0,-21.69,-113.14,-178.03,-149.31,-20.12
241.29,490.0,4268.0,-17108.0,-22.98,-116.21,165.99,198.27,-18.38
241.37,456.0,6828.0,-16226.0,-22.98,-118.37,157.18,186.04,-16.59
241.45,360.0,12184.0,-12500.0,-22.2,-119.68,135.73,172.71,-14.84
241.54,330.0,14426.0,-8866.0,-23.07,-128.67,121.57,152.36,38.16
241.62,352.0,16022.0,-5206.0,-22.2,-129.87,108.0,139.13,39.99
241.69,452.0,16222.0,-2252.0,-22.23,-132.14,97.9,125.86,41.73
241.77,350.0,16000.0,1462.0,-22.97,-135.01,84.78,112.4,43.45
241.86,296.0,14742.0,5588.0,-21.91,-142.15,69.24,91.17,86.01
241.93,398.0,12886.0,8626.0,-22.69,-144.31,56.2,78.23,84.32
242.01,380.0,9594.0,11868.0,-21.6,-144.72,38.95,64.78,82.57
242.09,392.0,6162.0,13632.0,-20.73,-145.7,24.32,51.03,80.83
242.17,446.0,2374.0,14722.0,-21.02,-151.83,9.16,32.05,32.07
242.24,460.0,-1588.0,14792.0,-22.06,-154.38,-6.13,18.23,30.31
242.32,452.0,-5236.0,14196.0,-21.76,-155.79,-20.25,3.87,28.5
242.4,484.0,-9222.0,12162.0,-22.05,-157.89,-37.17,-10.99,26.68
242.49,572.0,-12476.0,9292.0,-21.07,-166.49,-53.32,-36.62,-24.76
242.57,554.0,-14320.0,6662.0,-22.41,-168.74,-65.05,-51.24,-26.53
242.65,584.0,-16030.0,2578.0,-22.6,-169.75,-80.86,-66.11,-28.33
242.73,570.0,-16496.0,-1432.0,-21.93,-170.06,-94.96,-81.03,-30.12
242.82,616.0,-16098.0,-6018.0,-22.63,-174.59,-110.5,-100.67,-83.99
242.9,642.0,-13856.0,-9974.0,-22.72,-175.26,-125.75,-116.12,-85.62
242.98,496.0,-11548.0,-13284.0,-21.63,-174.81,-139.0,-131.4,-86.97
243.07,658.0,-7798.0,-15970.0,-22.82,-176.54,-153.97,-147.02,-87.6
243.16,498.0,-3568.0,-17348.0,-22.6,-177.5,-168.38,-163.88,-34.45
243.24,452.0,190.0,-17878.0,-21.55,-176.75,179.39,181.2,-32.61
243.32,484.0,3966.0,-17468.0,-23.05,-178.37,167.21,167.08,-30.84
243.4,454.0,7078.0,-16076.0,-23.02,-178.33,156.24,153.09,-29.1
243.48,380.0,12164.0,-12656.0,-21.93,-176.98,136.14,137.87,23.95
243.56,450.0,14462.0,-9296.0,-23.2,-178.37,122.73,123.47,25.69
243.64,382.0,15618.0,-5860.0,-22.09,-177.31,110.57,109.53,27.41
243.72,304.0,16504.0,-2120.0,-22.62,-177.76,97.32,95.62,29.2
243.8,416.0,15892.0,1194.0,-22.93,-177.55,85.7,82.01,79.8
243.88,490.0,14572.0,5706.0,-20.05,-174.41,68.62,68.74,81.65
243.96,424.0,12434.0,8710.0,-20.6,-174.97,54.99,55.39,83.51
244.03,366.0,9718.0,11636.0,-21.53,-175.94,39.87,41.81,85.29
244.11,392.0,6156.0,13750.0,-20.67,-175.47,24.12,27.02,45.88
244.19,440.0,2662.0,14606.0,-21.22,-176.22,10.33,13.33,44.2
244.27,438.0,-996.0,14852.0,-20.66,-175.87,-3.84,-0.38,42.48
244.34,378.0,-5318.0,14314.0,-22.22,-177.7,-20.38,-14.49,40.72
244.42,470.0,-8846.0,12346.0,-21.81,-177.93,-35.62,-29.86,-8.9
244.5,464.0,-12000.0,10018.0,-21.1,-177.65,-50.14,-44.51,-10.68
244.58,552.0,-14684.0,6398.0,-23.05,-180.05,-66.46,-59.88,-12.42
244.66,528.0,-15910.0,3078.0,-22.55,-180.08,-79.05,-74.8,-14.14
244.75,554.0,-16522.0,-1162.0,-21.71,-180.59,-94.02,-92.02,-68.02
244.83,398.0,-15468.0,-5916.0,-23.05,-182.05,-110.93,-107.17,-69.77
244.92,554.0,-14600.0,-9408.0,-22.56,-181.83,-122.8,-122.39,-71.55
245.0,600.0,-11932.0,-12820.0,-22.05,-181.35,-137.05,-137.48,-73.36
245.09,574.0,-7484.0,-15984.0,-22.83,-181.95,-154.91,-154.05,-50.47
245.18,598.0,-5132.0,-17286.0,-22.64,-181.81,-163.46,-168.74,-48.61
245.26,464.0,-794.0,-17698.0,-21.99,-180.8,-177.43,-183.27,-46.82
245.34,464.0,4766.0,-17282.0,-23.37,-181.75,164.58,162.03,-45.03
245.43,414.0,7406.0,-15828.0,-23.01,-178.88,154.92,149.41,9.93
245.51,460.0,11296.0,-12998.0,-22.27,-177.82,139.01,135.78,11.77
245.59,418.0,13436.0,-10756.0,-23.37,-178.71,128.68,122.02,13.59
245.67,396.0,15664.0,-5978.0,-22.08,-176.97,110.89,108.08,15.32
245.75,384.0,16456.0,-2132.0,-22.45,-176.96,97.38,94.09,65.87
245.83,294.0,16066.0,1622.0,-21.5,-175.77,84.24,80.86,67.61
245.91,398.0,14548.0,5604.0,-20.07,-174.09,68.93,67.75,69.29
245.98,436.0,12674.0,8584.0,-21.01,-174.93,55.89,54.58,70.98
246.06,436.0,10104.0,11482.0,-21.49,-175.18,41.35,41.02,60.23
246.14,412.0,6772.0,13482.0,-20.97,-174.63,26.67,27.46,58.51
246.21,366.0,3216.0,14538.0,-21.69,-175.41,12.47,13.96,56.76
246.29,436.0,-474.0,14838.0,-20.65,-174.5,-1.83,0.43,54.92
246.37,452.0,-5308.0,14268.0,-22.21,-177.27,-20.41,-15.78,5.31
246.45,532.0,-8552.0,12510.0,-22.11,-177.46,-34.36,-30.04,3.54
246.53,486.0,-11066.0,10646.0,-21.54,-177.19,-46.11,-44.08,1.82
246.61,452.0,-14116.0,7356.0,-23.27,-179.07,-62.48,-58.65,0.15
246.69,580.0,-15782.0,3072.0,-22.44,-179.18,-78.98,-74.67,-51.58
246.77,710.0,-16644.0,-1432.0,-22.47,-179.51,-94.92,-89.59,-53.44
246.85,494.0,-16432.0,-3604.0,-23.17,-180.58,-102.37,-104.09,-55.28
246.94,512.0,-14848.0,-8778.0,-21.3,-178.58,-120.59,-119.16,-57.08
247.03,508.0,-11578.0,-12886.0,-22.18,-179.71,-138.06,-136.57,-66.85
247.12,436.0,-7684.0,-15898.0,-23.28,-180.9,-154.2,-152.05,-65.05
247.2,480.0,-4648.0,-17338.0,-22.13,-179.88,-164.99,-166.89,-63.3
247.28,494.0,-642.0,-17868.0,-22.4,-180.01,-177.94,-181.58,-61.54
247.37,452.0,4458.0,-17214.0,-23.47,-180.35,165.48,163.42,-5.99
247.45,324.0,7758.0,-15982.0,-21.53,-178.28,154.11,149.7,-4.11
247.53,460.0,9708.0,-14226.0,-22.34,-178.78,145.69,136.44,-2.29
247.61,394.0,13858.0,-10526.0,-21.82,-177.57,127.22,122.83,-0.49
247.7,442.0,15636.0,-6162.0,-22.08,-175.69,111.51,109.02,51.79
247.78,346.0,16450.0,-1976.0,-22.57,-176.05,96.85,95.2,53.58
247.86,346.0,16082.0,1568.0,-21.39,-174.77,84.43,81.94,55.36
247.93,370.0,14870.0,5246.0,-20.38,-173.6,70.57,68.88,57.11
248.02,418.0,13152.0,8218.0,-22.53,-175.67,58.0,54.26,72.46
248.09,436.0,9652.0,11758.0,-21.37,-174.3,39.38,40.89,70.64
248.17,368.0,6462.0,13680.0,-20.74,-173.77,25.28,27.49,68.81
248.25,298.0,3020.0,14750.0,-21.41,-174.58,11.57,14.0,67.04
248.33,490.0,-1988.0,14682.0,-21.05,-175.53,-7.71,-2.32,18.05
248.41,498.0,-5256.0,14156.0,-21.9,-176.71,-20.37,-16.27,16.28
248.49,458.0,-9450.0,12142.0,-21.91,-176.98,-37.89,-30.89,14.53
248.57,478.0,-12234.0,9610.0,-21.01,-176.57,-51.85,-45.48,12.79
248.65,596.0,-14402.0,6230.0,-22.73,-179.69,-66.61,-62.09,-39.24
248.73,636.0,-15980.0,2558.0,-22.8,-180.06,-80.91,-76.9,-41.07
248.81,634.0,-16504.0,-1454.0,-22.13,-179.68,-95.03,-91.64,-42.87
248.89,414.0,-15570.0,-5810.0,-23.15,-180.95,-110.46,-106.73,-44.64
248.98,544.0,-14288.0,-9588.0,-22.77,-180.92,-123.86,-122.49,-80.99
249.06,662.0,-11854.0,-12830.0,-21.98,-180.23,-137.26,-137.5,-79.18
249.15,460.0,-7860.0,-15556.0,-22.92,-181.15,-153.19,-152.86,-77.39
249.23,476.0,-4732.0,-17242.0,-22.33,-180.59,-164.65,-167.59,-75.65
249.32,514.0,-958.0,-17790.0,-22.04,-179.13,-176.92,-181.79,-20.25
249.4,444.0,4210.0,-17242.0,-23.39,-180.12,166.28,163.65,-18.5
249.48,436.0,7250.0,-16138.0,-22.13,-178.66,155.81,149.94,-16.75
249.56,412.0,9974.0,-14204.0,-21.62,-177.67,144.92,136.62,-15.01
249.65,430.0,14018.0,-9674.0,-23.27,-176.71,124.61,123.75,37.93
249.73,370.0,15632.0,-6414.0,-22.02,-175.41,112.31,110.06,39.78
249.81,194.0,16486.0,-1466.0,-22.97,-176.2,95.08,96.01,41.56
249.88,340.0,16082.0,1296.0,-22.07,-175.37,85.39,82.77,43.27
249.97,404.0,14792.0,5444.0,-21.5,-174.34,69.79,68.79,86.17
250.04,352.0,12738.0,8774.0,-22.12,-174.9,55.44,55.48,84.48
250.12,438.0,9552.0,11706.0,-21.93,-174.71,39.21,41.94,82.74
250.19,396.0,6958.0,13580.0,-21.39,-174.36,27.13,28.54,80.97
250.28,412.0,2832.0,14610.0,-21.03,-174.57,10.97,13.6,32.19
250.35,448.0,-1460.0,14820.0,-22.21,-175.93,-5.63,-0.27,30.46
250.43,496.0,-5168.0,14228.0,-21.95,-176.04,-19.96,-14.36,28.67
250.51,516.0,-9102.0,12408.0,-22.53,-177.03,-36.26,-29.11,26.85
250.6,502.0,-12794.0,9272.0,-21.13,-177.23,-54.07,-46.67,-24.64
250.68,552.0,-14294.0,6844.0,-22.58,-179.11,-64.41,-61.3,-26.38
250.76,558.0,-15820.0,2884.0,-22.55,-179.27,-79.67,-76.0,-28.14
250.84,568.0,-16412.0,-814.0,-22.18,-179.15,-92.84,-90.59,-29.9
250.92,596.0,-16082.0,-6170.0,-22.82,-180.95,-110.99,-107.87,-83.79
251.01,480.0,-14236.0,-9432.0,-22.93,-181.26,-123.53,-123.04,-85.47
251.09,566.0,-11270.0,-13164.0,-22.05,-180.41,-139.43,-138.21,-86.88
251.18,496.0,-7932.0,-15994.0,-23.2,-181.65,-153.62,-153.57,-87.65
251.26,540.0,-4414.0,-17104.0,-22.76,-180.37,-165.53,-168.22,-34.79
251.35,496.0,0.0,-17786.0,-22.08,-179.5,180.0,177.08,-32.95
251.43,436.0,4340.0,-17220.0,-23.56,-180.77,165.85,163.42,-31.14
251.51,336.0,8508.0,-15556.0,-20.61,-177.63,151.32,149.37,-29.38
251.6,416.0,11340.0,-13190.0,-22.12,-176.63,139.31,136.7,23.57
251.68,464.0,13476.0,-10672.0,-23.24,-177.6,128.38,122.9,25.33
251.76,464.0,15136.0,-7102.0,-22.03,-176.03,115.14,109.3,27.05
251.84,166.0,16710.0,-1514.0,-23.03,-176.62,95.18,95.29,28.79
251.92,398.0,16010.0,1414.0,-22.62,-176.01,84.95,81.88,79.26
251.99,352.0,14758.0,5430.0,-20.28,-173.46,69.8,68.79,81.12
252.07,380.0,12940.0,8378.0,-21.49,-174.59,57.08,55.66,82.97
252.14,408.0,9740.0,11608.0,-22.1,-175.09,40.0,42.12,84.75
252.22,334.0,6988.0,13512.0,-21.11,-174.5,27.35,27.66,46.41
252.3,408.0,3282.0,14684.0,-21.21,-174.63,12.6,14.22,44.75
252.38,384.0,-474.0,15006.0,-22.02,-175.56,-1.81,0.63,43.1
252.45,390.0,-4430.0,14306.0,-22.53,-176.26,-17.21,-13.0,41.39
252.53,476.0,-8884.0,12636.0,-22.49,-176.89,-35.11,-28.57,-8.23
252.61,554.0,-10840.0,10874.0,-21.59,-176.48,-44.91,-42.76,-10.05
252.69,478.0,-14386.0,6948.0,-23.24,-178.31,-64.22,-57.95,-11.81
252.77,638.0,-15730.0,3294.0,-21.95,-177.54,-78.17,-72.8,-13.51
252.86,648.0,-16504.0,-1602.0,-22.27,-179.35,-95.54,-90.6,-67.31
252.94,456.0,-15814.0,-5190.0,-23.21,-180.58,-108.17,-105.52,-69.13
253.03,586.0,-14734.0,-8962.0,-22.24,-179.8,-121.31,-120.6,-70.89
253.11,516.0,-12374.0,-12134.0,-21.9,-179.5,-134.44,-135.47,-72.65
253.2,452.0,-7516.0,-15784.0,-22.92,-180.22,-154.54,-151.93,-51.23
253.29,516.0,-5186.0,-17238.0,-22.63,-180.09,-163.26,-166.66,-49.35
253.37,466.0,-96.0,-17800.0,-22.24,-179.48,-179.69,-181.47,-47.54
253.45,436.0,4098.0,-17322.0,-23.54,-180.65,166.69,164.11,-45.76
253.54,504.0,5900.0,-16362.0,-22.94,-178.98,160.17,150.09,9.21
253.62,486.0,10102.0,-14096.0,-21.38,-176.85,144.37,136.89,11.02
253.7,430.0,12348.0,-11782.0,-23.27,-178.26,133.66,123.47,12.9
253.78,412.0,15296.0,-6822.0,-22.18,-176.48,114.04,109.71,14.68
253.86,384.0,16446.0,-1872.0,-22.76,-176.56,96.49,95.53,65.15
253.94,410.0,16024.0,1518.0,-21.17,-174.91,84.59,82.27,66.93
254.02,434.0,14968.0,5274.0,-20.33,-173.89,70.59,69.19,68.63
254.09,296.0,13032.0,8482.0,-20.66,-174.12,56.94,56.05,70.32
254.17,346.0,10184.0,11212.0,-20.92,-174.32,42.25,41.97,60.88
254.25,412.0,7028.0,13560.0,-19.26,-172.64,27.4,28.54,59.21
254.33,406.0,4072.0,14446.0,-14.66,-168.12,15.74,15.76,57.54
254.4,426.0,1648.0,14848.0,-13.28,-166.74,6.33,3.39,55.84
254.48,384.0,-234.0,15190.0,-10.56,-162.78,-0.88,-7.53,21.45
254.56,390.0,-1866.0,14774.0,-7.45,-159.22,-7.2,-18.52,20.61
254.63,436.0,-3108.0,14626.0,-5.16,-156.1,-12.0,-28.83,19.8
254.71,466.0,-3742.0,14654.0,-2.59,-152.25,-14.32,-38.18,19.06
254.8,466.0,-4002.0,14358.0,0.0,-138.3,-15.57,-37.14,8.3
254.88,422.0,-3972.0,14468.0,0.22,-136.9,-15.35,-45.19,8.28
254.95,434.0,-4120.0,14572.0,0.19,-135.15,-15.79,-52.35,8.27
255.03,458.0,-4050.0,14316.0,0.2,-132.76,-15.8,-58.57,8.26
255.11,462.0,-4060.0,14468.0,0.2,-123.19,-15.68,-57.1,7.98
255.19,410.0,-4048.0,14436.0,0.19,-120.6,-15.66,-62.21,7.97
255.26,440.0,-4058.0,14518.0,0.2,-117.45,-15.62,-66.41,7.97
255.34,456.0,-4132.0,14506.0,0.2,-113.79,-15.9,-69.76,7.96
255.42,448.0,-4120.0,14562.0,0.2,-101.47,-15.8,-63.75,7.73
255.5,456.0,-4078.0,14504.0,0.19,-98.29,-15.7,-66.53,7.73
255.57,424.0,-3960.0,14548.0,0.2,-94.68,-15.23,-68.44,7.72
255.65,436.0,-4046.0,14534.0,0.21,-90.69,-15.56,-69.7,7.71
255.73,456.0,-4020.0,14472.0,0.21,-72.54,-15.52,-55.61,7.53
255.8,446.0,-4022.0,14494.0,0.2,-70.22,-15.51,-57.44,7.52
255.88,446.0,-4116.0,14586.0,0.19,-67.59,-15.76,-58.73,7.52
255.95,448.0,-4072.0,14538.0,0.2,-64.67,-15.65,-59.49,7.51
256.04,416.0,-4100.0,14546.0,0.19,-50.83,-15.74,-48.42,7.37
256.11,450.0,-4060.0,14440.0,0.2,-49.02,-15.7,-49.46,7.36
256.19,462.0,-4016.0,14476.0,0.19,-46.97,-15.51,-50.08,7.36
256.26,472.0,-4010.0,14478.0,0.2,-44.69,-15.48,-50.31,7.36
256.35,426.0,-4048.0,14548.0,0.2,-32.58,-15.55,-39.95,7.24
256.43,490.0,-4074.0,14392.0,0.2,-31.32,-15.81,-40.51,7.23
256.5,412.0,-4138.0,14532.0,0.2,-29.9,-15.89,-40.79,7.23
256.57,470.0,-4114.0,14488.0,0.2,-28.34,-15.85,-40.8,7.23
256.66,422.0,-4092.0,14536.0,0.2,-20.87,-15.72,-34.47,7.13
256.73,422.0,-4100.0,14492.0,0.19,-19.87,-15.8,-34.57,7.12
256.81,466.0,-4014.0,14476.0,0.19,-18.75,-15.5,-34.45,7.12
256.88,468.0,-4020.0,14366.0,0.2,-17.51,-15.63,-34.15,7.12
256.97,400.0,-3970.0,14478.0,0.2,-11.91,-15.33,-29.14,7.04
